UCACCSD,bname,wname,nut_length,nut_height,nut_width,nut_vol,nut_va3d,nut_ratio_feret,nut_area,nut_sphericity,nut_cnvx_area,nut_cnvx_vol,nut_ratio_cnvx_area,nut_inv_ratio_cnvx_vol,krumbein,sneed,air_vol,meat_vol,shell_vol,vein_vol,air_ratio_vol,meat_ratio_vol,shell_ratio_vol,vein_ratio_vol,shell_rugosity,shell_thickness,shell_prot_ratio,shell_prot_vol,meat_length,meat_height,meat_width,meat_area,meat_cnvx_vol,meat_cnvx_area,meat_ratio_cnvx_area,meat_inv_ratio_cnvx_vol,meat_cavity_area,meat_cavity_vol,meat_arc_height,meat_cavity_height,meat_sphericity,meat_ratio_cavity_area,meat_ratio_cavity_vol,rho_mvs,rho_vvs,rho_vvm,meat_ratio_feret,ShellIntegrity,ShellTexture,ShellColor,SEAL,ShellStrength,ShellThickness,PackingTissue,KernelFill,TipShrivel,MinorShrivel,MajorShrivel,Plumpness,EaseOfRemoval,PercentKernel,Blank
08-019-11,2010SB_R10_T26,008,46.29522612554523,38.12964484552575,36.90735221633632,30402.854345208507,4.293419521020177,1.2543632459511291,7656.462138599999,0.6152697421622955,4926.34873572885,31499.594556711305,0.6434236396066924,0.9651824022836788,0.8691626926799635,0.9172244078261256,14784.435778682493,9358.371108473704,3043.0103483459784,3216.985514739809,0.4862844656232917,0.3078122534882513,0.1000896269078616,0.1058119569370896,1.62530339373689,0.5927359200718143,0.052250297830261104,158.99819700164397,37.04663280557344,32.21350875383827,26.918944016618127,9907.53321096,17685.633499207648,3430.096388008251,0.34621094019788695,0.529151025825169,220.25525585082738,342.50535657858916,15.538077222758028,16.990879911717702,0.21676313817153275,0.022231089329801557,0.019366304101797314,0.8910695386573289,0.6331453357007896,0.7105453707404455,1.3762290520275642,7.0,4.0,5.0,5.0,4.0,0.9,4.0,4.0,0.0,0.0,0.0,5.0,4.0,62.86990249,20.0
08-019-11,2010SB_R10_T26,009,47.413105433641405,38.46497009157792,35.667177125554794,30531.07046048855,4.490432746241443,1.3293203795393975,7793.661589559999,0.6061367293496323,4985.903840090739,31915.098150016533,0.6397383030807506,0.95663407698067,0.8482276885142725,0.8868657684656288,16909.062281619055,7237.369370558051,3216.018327740261,3168.611735661603,0.5538312946970442,0.23704931603771354,0.10533591777930736,0.10378318505937176,1.6497927803731214,0.6588127806171081,0.016196480900938087,52.088179422312,34.316089543914075,32.658864232669,25.57782113829253,8225.745382799998,16141.170824034043,3237.7692651853617,0.39361408778291684,0.4483794545920845,290.30785662295364,509.9861761784207,10.167730235233801,17.80922044535456,0.2199696113691901,0.0352925896819012,0.031595364533225576,0.8840978922950863,0.6246121023276012,0.7064965404522465,1.341634588746869,7.0,4.0,5.0,5.0,4.0,0.9,4.0,4.0,0.0,0.0,0.0,5.0,4.0,62.86990249,20.0
08-001-28,2010SB_R1_T27,001,37.93842244413445,34.398005657755995,32.969040955393105,20296.277955225058,4.421073410349161,1.1507287244255873,5905.694371499999,0.6092900574338115,3787.5188978593187,21380.51644399232,0.6413333741307916,0.9492884799294959,0.9236207484991696,0.9408781119194488,6976.790303875127,7936.226252816895,2880.02228634846,2503.2391121845794,0.3437472781593941,0.3910188001132393,0.1418990364983166,0.12333488522904995,1.641254420286732,0.7527097136694515,0.04963623886778589,142.95347414973895,30.90346623343952,30.139605162455922,25.10819305697852,7619.3740438199975,13517.582225730595,2839.4423499659474,0.3726608424308807,0.5871039746819782,193.6165246692263,282.8574439129482,10.827040221925756,14.739310101659095,0.25252682829632184,0.025411080169540544,0.02092515060678023,0.8623956817295738,0.5980621838122059,0.6934893071504775,1.2308120366650706,7.0,5.0,4.0,5.0,5.0,1.0,4.0,5.0,0.0,0.0,0.0,6.0,5.0,59.67047168,30.0
08-001-28,2010SB_R1_T27,002,40.072166343988535,33.96459816358646,31.314826861806264,20079.809961445568,4.3936111806219165,1.279654730994643,5851.462106159999,0.6105568758023173,3755.678755472033,20973.695525660467,0.6418359526789593,0.9573806359913416,0.8716931186127705,0.8964861321607728,7458.026613271838,7239.816633504013,2996.772950678165,2385.1937639915545,0.3714191831293071,0.3605520494170459,0.1492430932579615,0.11878567419568553,1.637849051631636,0.8485723411236453,0.02757218890552535,82.62758990306699,31.192766716932734,28.82611929737145,24.155214023168092,7493.2238264399975,12820.084739665957,2755.446311433149,0.3677250773839824,0.5647245537389994,189.7349330429004,278.9775007998687,10.89717275696649,15.173360654581499,0.2415278026289384,0.025320868218752082,0.021760971667893814,0.8348349701749967,0.5886362763881174,0.7050929793522287,1.2913471471217222,7.0,5.0,4.0,5.0,5.0,1.0,4.0,5.0,0.0,0.0,0.0,6.0,5.0,59.67047168,30.0
08-001-28,2010SB_R1_T27,003,35.795309770938296,33.1654022095762,30.886854879659786,17489.911856041545,4.326401068670068,1.1589172776057213,5309.473579739999,0.6137022858983571,3394.063582675523,18162.127589887583,0.6392467222412901,0.9629880513437028,0.9281159479473982,0.9297053436892456,5553.767459296484,7258.609881436912,2501.2806896841385,2176.2538256240096,0.31754119203168224,0.4150169504101629,0.14301276703233473,0.1244290905258202,1.6294545791631982,0.8200766529831712,0.04913311520711065,122.89571229157198,28.882203457588343,28.71267396171496,24.775142582058848,6986.088200519999,11610.091098922992,2561.5550227442404,0.3666651420967709,0.6251983571524479,150.8671989865463,201.6282119435172,10.841667964560196,13.524203593771755,0.25950896395914164,0.02159537564603274,0.017366634785684086,0.8553758149189938,0.6051567053178288,0.7074746500462357,1.165773450624,7.0,5.0,4.0,5.0,5.0,1.0,4.0,5.0,0.0,0.0,0.0,6.0,5.0,59.67047168,30.0
08-001-28,2010SB_R1_T27,004,40.13164088511762,35.54201288474465,32.76651819148317,23380.058821014918,4.427158521433558,1.2247758718394688,6492.663302399998,0.6090107738816916,4136.570092988681,24372.476560808915,0.6371145245525986,0.959281210618136,0.8975655186856415,0.9096560612992254,9345.43476373201,7649.950269333141,3460.4534168475475,2924.2194966112584,0.3997181887041262,0.32719978713043546,0.14800875580933767,0.12507323095281758,1.642007075878535,0.8164736478984852,0.04192116663036068,145.06624430426697,32.7203474951012,30.567367794395853,26.92422956828545,8225.618644979999,14594.91835736638,2995.042695711763,0.36411154284907227,0.5241516315486642,220.44793939028145,358.32304856366966,12.249659622790642,16.161718835466004,0.2282555230277709,0.026800165301222454,0.024551219800610667,0.8293689717453127,0.5761038256113801,0.6946291038583648,1.2152751636631083,7.0,5.0,4.0,5.0,5.0,1.0,4.0,5.0,0.0,0.0,0.0,6.0,5.0,59.67047168,30.0
08-001-28,2010SB_R1_T27,005,37.319889941120856,33.721270071318365,31.37538633499432,18867.318628778037,4.133031824309986,1.1894639174369743,5500.225520459999,0.6231277374455136,3546.759033248412,19454.55009246349,0.6448388379812809,0.969815212333646,0.9124395443864776,0.9213924066393571,6232.693818131549,8170.793585954108,2222.6696194472547,2241.1616052451227,0.3303433805705129,0.4330659669621162,0.1178052728731178,0.11878537959425314,1.6048073932633116,0.6511172093082629,0.022896537614503838,50.891438546288995,31.165586487749085,29.51452016541302,25.135471006398625,7717.250205719999,12564.542012158672,2684.105831115029,0.34780598782783784,0.6503057236823477,146.61450231564902,193.125700512362,12.353926175323966,14.401390942068069,0.254212969085278,0.01899828286077583,0.015370691611797294,0.8793926402631688,0.6009968697052253,0.6834226740007395,1.239904614471533,7.0,5.0,4.0,5.0,5.0,1.0,4.0,5.0,0.0,0.0,0.0,6.0,5.0,59.67047168,30.0
08-001-28,2010SB_R1_T27,006,41.43915791764395,35.48906782742488,33.014052229108,23318.55674642973,4.450376493375386,1.2551975634517127,6492.582651059999,0.6079498406901496,4118.021814537695,24215.646591263278,0.6342655975069296,0.9629541238367262,0.8803537009889956,0.9049627811308556,9172.453019066468,7899.3183619345045,3362.4273529105376,2884.3575752727447,0.3933542336607452,0.3387567441601615,0.14419534577007445,0.12369365765805228,1.644872542222878,0.8640278425094547,0.03480978337903325,117.04536778255198,33.18456912593071,29.721044445492087,25.22853915655625,7497.774866339999,13920.190210997913,2908.009304788429,0.38784964294452856,0.567472013111825,175.37570330677931,254.7720954096796,13.798831685768844,15.258341141201177,0.25582607447996564,0.023390366666529168,0.01830234296715228,0.8429347048827792,0.5845087571735711,0.6934211556218395,1.315358329707604,7.0,5.0,4.0,5.0,5.0,1.0,4.0,5.0,0.0,0.0,0.0,6.0,5.0,59.67047168,30.0
08-002-4,2010SB_R2_T24,001,37.68581951368822,34.66214480507738,33.51172278665832,21561.191085615388,4.224986662014056,1.1245563158182872,6056.304988139998,0.6185738445590997,3881.1894804576696,22331.98716491723,0.6408510615066717,0.9654846622645056,0.9351876288577352,0.9508675746352367,8051.996175537202,7852.976462597209,2818.1765368167835,2838.041910664191,0.37344857914223095,0.3642181190925183,0.13070597656810054,0.13162732519715012,1.616621861392748,0.7291856698815613,0.02812547321333264,79.26254869668298,31.85664540547853,28.35403839426539,26.13643478355188,7305.801633899999,12994.2563021541,2768.311254008727,0.37891957552794137,0.6043421247043894,181.8916366546181,242.96747824961,12.117642896978822,15.849853353795393,0.26152052466651826,0.024896875903475682,0.018698067253709053,0.8684060337467311,0.5830748137556521,0.6714310945537542,1.2188596367216267,7.0,5.0,5.0,5.0,4.0,1.1,4.0,5.0,0.0,0.0,0.0,6.0,4.0,59.335513600000006,0.0
08-002-4,2010SB_R2_T24,002,38.5335428307539,35.5265007312109,34.651091865870534,22452.87847105898,4.605147912246214,1.112044116240602,6403.4398771199985,0.6010613540581456,4005.243868740055,23450.260040153345,0.6254831692964137,0.9574682085662772,0.9394287026682928,0.957225276758087,8754.03926560152,7730.0138517473515,3197.620349720379,2771.204566744251,0.3898849440121981,0.34427718752012504,0.1424147177317156,0.12342313126204475,1.6637236668908542,0.7626124794543551,0.06996908698512437,223.73457639498898,31.407879183770966,28.624950695468172,26.46512388971197,7275.177167939999,13005.699817956265,2765.989480874552,0.3801954807456265,0.5943558562742576,179.00525927884567,248.37351559205388,11.789744438352466,15.625201717114171,0.25987274391334225,0.02460493471797222,0.019097281889371157,0.8471207247217145,0.5711922888279028,0.6742749553383242,1.1867648651355998,7.0,5.0,5.0,5.0,4.0,1.1,4.0,5.0,0.0,0.0,0.0,6.0,4.0,59.335513600000006,0.0
08-002-4,2010SB_R2_T24,003,36.94523089698328,31.951688611789173,32.763962918354856,19152.372511147983,4.572303891911655,1.156284143409924,5745.716677799999,0.6024971138473773,3631.691513147784,20095.10859776182,0.6320693686794067,0.9530862905255044,0.9153583695756248,0.9448095471597746,7613.439397345683,6461.193058511201,2641.020846808707,2436.7192084823937,0.3975193878938049,0.3373573198177065,0.13789523179289945,0.12722806049558913,1.6597589880792643,0.7359266571543994,0.019433678033248605,51.32474881597799,30.24339484844763,25.712090114211392,25.20064396677759,6382.620309779999,11427.476836355076,2561.8359112737908,0.40137683066440993,0.5654085456516289,160.1067367390752,200.313104563732,11.32235202534476,14.658331358864686,0.2628412919424307,0.02508479730397653,0.01752907552841946,0.8533669651546487,0.577072093694692,0.676229708036699,1.200104048464713,7.0,5.0,5.0,5.0,4.0,1.1,4.0,5.0,0.0,0.0,0.0,6.0,4.0,59.335513600000006,0.0
08-002-4,2010SB_R2_T24,004,39.34417978740111,37.86587766744945,36.276571343862976,26317.57757611544,4.965744530310063,1.084561697258004,7299.775826639999,0.5861451948373603,4509.85415559644,27849.131963132208,0.6178072125363161,0.9450053097150638,0.9609580360914663,0.9594919034877236,10627.050671420138,8899.463613953087,3623.836311512604,3167.2269792296092,0.4038004881218527,0.33815664029921244,0.13769642365570234,0.12034644792323256,1.7060619259660967,0.7931680836353143,0.049532473700137414,179.49757679360096,32.602330655205485,30.384780634985198,28.756564678274827,8453.354985899998,15847.940305458296,3161.7731012104578,0.3740258283822486,0.5615533275884415,211.4986787537619,293.62558298199934,11.650682726634992,17.109264353736812,0.2456768520864709,0.025019495703958592,0.018527681031261192,0.8415739853675479,0.5777729108782951,0.6865384635504855,1.1337352364566717,7.0,5.0,5.0,5.0,4.0,1.1,4.0,5.0,0.0,0.0,0.0,6.0,4.0,59.335513600000006,0.0
08-002-4,2010SB_R2_T24,005,37.41051459453901,34.82158051667338,33.411940516868874,21146.498728422208,4.479423766149377,1.1196750028826177,6096.077620379999,0.6066328860232826,3838.538477345366,21982.938325737938,0.6296734911170785,0.9619505097579965,0.9402736627120004,0.9498471978845316,8553.083429680513,7036.264433928707,2957.5791404315637,2599.5642912082794,0.4044680653532794,0.3327389807784837,0.139861410553814,0.12293119180596565,1.6484434376042385,0.7709467606654763,0.0266321571067084,78.76671232349698,30.75280262582919,27.795574199417032,25.242853215522484,6964.657987319999,12168.766060374992,2650.8526340813282,0.380614904408447,0.5782233300417214,169.35410294571957,218.6140813919933,11.574628415727506,15.317722084650178,0.2549641376617549,0.024316212404693692,0.017965180718188322,0.852515602027622,0.5688364249941361,0.6672445919361666,1.2182775997333968,7.0,5.0,5.0,5.0,4.0,1.1,4.0,5.0,0.0,0.0,0.0,6.0,4.0,59.335513600000006,0.0
08-002-4,2010SB_R2_T24,006,39.20690190223154,36.29076117931256,34.35206066199809,23972.531254760186,4.457771113956729,1.1413260557496658,6617.073755159999,0.6076134957358131,4184.60595071122,24994.379914871366,0.6323952407887342,0.9591168629271256,0.9325553252705628,0.939540837288822,11209.297245148033,7423.238925717119,2603.0688137224647,2736.9105293353227,0.467589222265472,0.3096560328498101,0.10858548002541776,0.11416860823956,1.6457830627823884,0.6365780197130153,0.014603915284458209,38.014996435218,31.011910307836594,29.2481122294268,25.662277182108088,7310.882668319999,12859.248015603296,2753.0023721581642,0.3765622424892218,0.5772685087580415,177.05661281040867,204.51209337808845,11.330677940300655,16.30232719537953,0.2517154868994311,0.02421822655937868,0.015903892135056056,0.8889357077975081,0.5994229105767229,0.6743152573563468,1.208462915732915,7.0,5.0,5.0,5.0,4.0,1.1,4.0,5.0,0.0,0.0,0.0,6.0,4.0,59.335513600000006,0.0
08-002-4,2010SB_R2_T24,007,38.92400013391035,36.522437628178885,36.074588783560856,24836.77055525955,4.549000211858315,1.0789866619809665,6821.0755588799975,0.6035241887996,4333.410068464743,26217.67711368413,0.6352971801966487,0.9473291797577358,0.9544988398287284,0.9709760527622544,9875.214066207302,8561.781116748782,3309.1175096198995,2853.22744614986,0.3976045937307288,0.3447219958689717,0.1332346128598891,0.11487916433425553,1.6569344171423916,0.7602728011978735,0.03903093246653717,129.15794204180995,33.04958807728413,31.33137139666868,27.71562982765117,8225.802990899998,15335.458725629265,3102.9868762229908,0.3772260142451441,0.5582996420211397,200.15058798281345,304.2335154447762,12.174422835275836,15.880266904997644,0.2460453912189408,0.02433204250141112,0.01983856635056689,0.8453989223468396,0.5680040708491481,0.6718769752773762,1.192453077299777,7.0,5.0,5.0,5.0,4.0,1.1,4.0,5.0,0.0,0.0,0.0,6.0,4.0,59.335513600000006,0.0
08-006-11,2010SB_R4_T39,001,38.55669088086788,37.804628850087646,34.13247578268113,23964.59612380729,4.096898838416258,1.1296189331929916,6432.048059579999,0.6249542894011003,4183.69132605734,24811.876858403582,0.6504446619962798,0.9658518080098676,0.9539034527205495,0.9280334205382836,8714.592290222576,8551.1389990354,4128.221271058533,2570.6435634907825,0.3636444463825195,0.3568238310738895,0.1722633358697587,0.10726838667383226,1.6001170276922327,0.9534157532025892,0.0923701470127344,381.324405708774,31.124100559316147,32.926084739130765,26.60813177084252,8041.445549279999,14230.393360206272,2933.84620665716,0.3648406481991096,0.6009067200452601,228.43815849140742,271.41204097291666,9.907371349211747,17.434002269343537,0.25147760150010723,0.02840759874471337,0.019072701231990574,0.8270515685058554,0.5718892309346593,0.6914795312798084,1.23744444077098,7.0,6.0,4.0,5.0,5.0,1.2,6.0,5.0,0.0,0.0,0.0,4.0,5.0,51.75508432,0.0
08-006-11,2010SB_R4_T39,002,41.15724706704275,38.92959399618558,35.07486672934588,27320.62919883293,4.633102393185838,1.1734113598957163,7313.106340979999,0.5998500515940162,4668.450904611967,28998.0261595021,0.6383677040837845,0.9421547883486022,0.930667231309924,0.9157043745714686,11884.208378749441,7706.029188242285,4787.495194594463,2942.896437246744,0.4349902885566451,0.2820589940355937,0.175233709288034,0.10771700811972723,1.6670832941376637,1.063108101064944,0.041331087084225934,197.87238080309697,31.946301054280795,31.539455441326574,27.036768019768214,7584.682445999999,14673.403775098392,3021.3277587779125,0.3983459795830077,0.5251698451398071,227.81631213004206,304.83109955100207,12.24768098477432,16.452556524724056,0.24875232867473235,0.030036367870640075,0.020774395922254787,0.8180538093657148,0.5607558828566387,0.6854755474965952,1.1815872751847751,7.0,6.0,4.0,5.0,5.0,1.2,6.0,5.0,0.0,0.0,0.0,4.0,5.0,51.75508432,0.0
08-006-11,2010SB_R4_T39,003,37.332967757748406,39.25522524770741,33.062659846861315,23452.97562607487,4.246087355611701,1.1872978589601877,6416.217353699999,0.6175474864942592,4134.720436057512,24326.820043759828,0.6444171399014671,0.964078970612967,0.9287064296832692,0.9069051394474256,9257.803773812746,7946.06165262152,3738.368392281864,2510.741370113262,0.3947389841449364,0.3388082510002329,0.15939846831740914,0.1070542778939247,1.6193086715920042,0.925417531675667,0.04900889095157136,183.21328887414296,29.851764619910288,33.86436112484411,25.386094657940067,7534.897525979999,14022.475483145869,2919.189114982505,0.3874225369246587,0.5666661112848572,181.65834648563012,289.0493585290173,11.892895213938234,14.39707014759406,0.2555689337625459,0.024108933911745983,0.02061329034780174,0.8394262248849628,0.5631958248409014,0.6709295089250794,1.333972853294009,7.0,6.0,4.0,5.0,5.0,1.2,6.0,5.0,0.0,0.0,0.0,4.0,5.0,51.75508432,0.0
08-006-11,2010SB_R4_T39,004,38.9252197603051,37.801522106072994,32.135986804314605,22884.027873590763,4.3840463754208185,1.211265737608498,6379.659253439999,0.6110005766838279,4083.6442606854307,23870.751219763242,0.6401038203542727,0.95866391731503,0.9289940386977104,0.8886845708132649,9246.284104423012,6981.896456578889,4212.2773419414925,2443.5695334018865,0.4040496784700065,0.3050991064661447,0.18407062625555784,0.10678056970127536,1.636659666390898,1.0004846743682545,0.1120349084102658,471.9221062030529,31.36653084816288,32.285489959935376,23.28786942827928,7279.612991639999,12771.994514280876,2765.7597681662223,0.3799322534511733,0.5466567064973409,178.18203792615304,275.6082856180763,12.15099843667571,13.820310518738744,0.2426748495090028,0.024476855861812932,0.02157911086713259,0.8152563003404532,0.5652295371323904,0.6933151413811205,1.3863651228106755,7.0,6.0,4.0,5.0,5.0,1.2,6.0,5.0,0.0,0.0,0.0,4.0,5.0,51.75508432,0.0
